admin\summary_cards.php|OPTION|Low Stock Count
admin\summary_cards.php|OPTION|People
admin\summary_cards.php|OPTION|Pie Chart
admin\summary_cards.php|OPTION|Receipt
admin\summary_cards.php|OPTION|Speed
admin\summary_cards.php|OPTION|Star
admin\summary_cards.php|OPTION|Total Customers
admin\summary_cards.php|OPTION|Total Products
admin\summary_cards.php|OPTION|Total Users
admin\summary_cards.php|OPTION|Truck
admin\summary_cards.php|OPTION|Wallet
admin\summary_cards.php|PLACEHOLDER|e.g., Total Sales
admin\summary_cards.php|PLACEHOLDER|SELECT COUNT(*) as count FROM table_name
admin\units.php|HEADING|No Units Found
admin\units.php|HEADING|Units
admin\units.php|MESSAGE|No Units Found
admin\uploads.php|BUTTON_LINK|&times;
admin\uploads.php|HEADING|KB
admin\uploads.php|HEADING|Uploads Manager
admin\uploads.php|MESSAGE|No files found in uploads directory.
admin\user-form.php|LABEL|Email
admin\user-form.php|LABEL|Status
admin\users.php|HEADING|No Users Found
admin\users.php|HEADING|User Management
admin\users.php|MESSAGE|No Users Found
admin\users.php|PLACEHOLDER|Search users...
admin\users.php|TABLE_HEADER|Actions
admin\users.php|TABLE_HEADER|Last Login
admin\users.php|TABLE_HEADER|Role
admin\users.php|TABLE_HEADER|Status
admin\users.php|TABLE_HEADER|User
auth\login.php|BUTTON_LINK|+8801889933520
auth\login.php|BUTTON_LINK|Forgot password?
auth\login.php|BUTTON_LINK|Md Rifat Hossain
auth\login.php|LABEL|Password
auth\login.php|LABEL|Remember me
auth\login.php|LABEL|Username
auth\login.php|PLACEHOLDER|Enter your password
auth\login.php|PLACEHOLDER|Enter your username
auth\profile.php|HEADING|Account Settings
auth\profile.php|HEADING|Change Password
auth\profile.php|HEADING|User Profile
auth\profile.php|LABEL|Email
auth\profile.php|LABEL|Full Name *
auth\profile.php|LABEL|New Password (leave blank to keep current)
auth\profile.php|LABEL|Role
auth\profile.php|LABEL|Username
auth\profile.php|PLACEHOLDER|Enter new password
customers\create.php|LABEL|Address
customers\create.php|LABEL|Customer Type
customers\create.php|LABEL|Email
customers\create.php|OPTION|Dealer
customers\create.php|OPTION|Retailer
customers\create.php|OPTION|VIP
customers\create.php|OPTION|Wholesaler
customers\create.php|PLACEHOLDER|Enter address
customers\create.php|PLACEHOLDER|Enter customer name
customers\create.php|PLACEHOLDER|Enter email address
customers\create.php|PLACEHOLDER|Enter phone number
customers\edit.php|LABEL|Address
customers\edit.php|LABEL|Email
customers\edit.php|LABEL|Phone Number
customers\edit.php|LABEL|Status
customers\history.php|HEADING|Loyalty Points
customers\history.php|HEADING|Total Purchases
customers\history.php|HEADING|Total Transactions
customers\history.php|TABLE_HEADER|Actions
customers\history.php|TABLE_HEADER|Cashier
customers\history.php|TABLE_HEADER|Date
customers\history.php|TABLE_HEADER|Invoice #
customers\history.php|TABLE_HEADER|Payment
customers\history.php|TABLE_HEADER|Total
customers\index.php|HEADING|Customer List
customers\index.php|HEADING|Customers
customers\index.php|MESSAGE|No Due
customers\index.php|PLACEHOLDER|Search by name, phone or address...
customers\index.php|TABLE_HEADER|Actions
customers\index.php|TABLE_HEADER|Address
customers\index.php|TABLE_HEADER|Customer
customers\index.php|TABLE_HEADER|Due
customers\index.php|TABLE_HEADER|Phone
customers\index.php|TABLE_HEADER|Status
customers\profile.php|HEADING|Payment History
customers\profile.php|HEADING|Purchase History
customers\profile.php|HEADING|Total Due
customers\profile.php|HEADING|Total Paid
customers\profile.php|HEADING|Total Purchase
customers\profile.php|MESSAGE|No payment history found
customers\profile.php|MESSAGE|No purchase history found
customers\profile.php|TABLE_HEADER|Amount
customers\profile.php|TABLE_HEADER|Date
customers\profile.php|TABLE_HEADER|Due
customers\profile.php|TABLE_HEADER|Invoice
customers\profile.php|TABLE_HEADER|Method
customers\profile.php|TABLE_HEADER|Notes
customers\profile.php|TABLE_HEADER|Paid
customers\profile.php|TABLE_HEADER|Payment Method
